	Case1	Case2	Case3	Case4	Case5	NegCtrl1	NegCtrl2	NegCtrl3	NegCtrl4	NegCtrl5
AL391416.1	0	0	0	0	0	0	0	0	0	0
AL391421.1	0	0	0	0	0	0	0	0	0	0
AL391650.1	0	0	0	0	0	0	0	0	0	0
AL391730.1	0	0	0	0	0	0	0	0	0	0
AL391730.2	0	0	0	0	0	0	0	0	0	0
AL391839.1	0	0	0	0	0	0	0	0	0	0
AL391994.1	0	0	0	0	0	0	0	0	0	0
AL442067.1	0	0	0	0	0	0	0	0	0	0
AL442639.1	0	0	0	0	0	0	0	0	0	0
AL445074.1	0	0	0	0	0	0	0	0	0	0
AL445183.1	0	0	0	0	0	0	0	0	0	0
AL445523.1	0	0	0	0	0	0	0	0	0	0
AL445531.1	0	0	0	0	0	0	0	0	0	0
AL449212.1	9.84510259131472	7.14570833606696	13.5413991040558	0	4.81586501828658	0	0	4.55284292837224	13.940307280562	0
AL450063.1	0	0	0	0	0	0	0	0	0	0
AL450226.2	2.57652140709173	6.31149978886097	2.89952509289578	0	5.67153124021449	8.21961937558602	0	0	5.47239093701635	0
AL450304.1	0	0	0	0	0	0	0	0	0	0
AL450304.2	0	0	0	0	0	0	0	0	0	0
AL450327.1	0	0	0	0	0	0	0	0	0	0
AL450423.1	0	0	0	0	0	0	0	0	0	0
AL450992.2	1.01171099974353	0	1.13854339515317	0	0.712644640988669	0	0	0	0	0
AL451164.1	0	0	0	0	0	0	0	0	0	0
AL512428.1	0	0	0	0	0	0	0	0	0	0
AL512506.1	0	0	0	0	0	0	0	0	0	0
AL512635.1	0	0	0	0	0	0	0	0	0	0
AL512655.1	0	0	0	0	0	0	0	0	0	0
AL512791.1	0	0	0	0	0	0	0	0	0	0
AL513123.1	0	0	0	0	0	0	0	0	0	0
AL513318.1	0	0	0	0	0	0	0	0	0	0
AL513327.1	0.563433572958042	0.230033076572019	0	0	0.496100067637193	0.4493664889019	0	1.17251297333422	2.39340435501886	0
AL513487.1	0	0	0	0	0	0	0	0	0	0
AL513523.1	0	0	0	0	0	0	0	0	0	0
AL513523.2	0	0	0	0	0	0	0	0	0	0
AL513548.1	0	0	0	0	0	0	0	0	0	0
AL583832.1	0	0	0	0	0	0	0	0	0	0
AL589743.1	0	0	0	0	0	0	0	0	0	0
AL589787.1	0	0	0	0	0	0	0	0	0	0
AL589842.1	0	0	0	0	0	0	0	0	0	0
AL589843.1	0	0	0	0	0	0	0	0	0	0
AL589863.1	0	0	0	0	0	0	5.37089803526817	0	0	0
AL589986.2	0	0	0	0	0	0	0	0	0	0
AL589987.1	0	0	0	0	0	0	0	0	0	0
AL590084.1	0	0	0	0	0	0	0	0	0	0
AL590096.1	0	0	0	0	0	0	0	0	0	0
AL590226.1	0	0	0	0	0	0	0	0	0	0
AL590233.1	0	0	0	0	0	0	0	0	0	0
AL590410.1	0	0	0	0	0	0	0	0	0	0
AL590422.1	0	0	0	0	0	0	0	0	0	0
AL590644.1	0	0	0	0	0	0	0	0	0	0
AL590708.1	0	0	0	0	0	0	0	0	0	0
AL590723.1	6.29383965341247	2.93667027801798	19.2249116055991	0	6.33336016395336	0	0	3.74216183460803	3.81936346796531	13.0055337782642
AL590763.1	0	0	0	0	0	0	0	0	0	0
AL590764.1	0	0.988846683551022	2.04425832298916	0	2.13259290317273	0	0	0	0	0
AL590787.1	0	0	0	0	0	0	0	0	0	0
AL590822.1	0	0	0	0	0	0	0	0	0	0
AL591034.1	0	0	0	0	0	0	0	0	0	0
AL591379.1	0	0	0	0	0	0	0	0	0	0
AL591428.1	0	0	0	0	0	0	0	0	0	0
AL591806.1	0	0	0	0	0	0	0	0	0	0
AL591893.1	0.419856309470404	0.685659096092543	0.47249128276958	3.67914223951038	0.369681100884063	0	0	1.74745344763805	0	0
AL592211.1	0	0	0	0	0	0	0	0	0	0
AL592310.1	0	0	0	0	0	0	0	0	0	0
AL592466.1	0	0	0	0	0	0	0	0	0	0
AL592528.1	0.112345341449471	0.183468971481258	0.126429431444304	0.984466546805816	0.0989194364105746	0.358404142419772	0	0	1.43169226540535	0.812522918804944
AL592546.1	0	0	0	0	0	0	0	0	0	0
AL593844.1	0	0	0	0	0	0	0	0	0	0
AL596092.1	0	0	0	0	0	0	0	0	0	0
AL596268.1	0	0	0	0	0	0	0	0	0	0
AL596330.1	0	0	0	0	0	0	0	0	0	0
AL603650.1	0	0	0	0	0	0	0	0	0	0
AL603766.1	0	0	0	0	0	0	0	0	0	0
AL603910.1	0	0	0	0	0	0	0	0	0	0
AL606500.1	0	0	0	0	0	0	0	0	0	0
AL606923.1	0	0	0	0	0	0	0	0	0	0
AL627171.1	0	0	0	0	0	0	0	0	0	0
AL627171.2	2.50241791529484	0.908144348511952	1.25161407648107	0	2.20336479155236	0	0	0	0	0
AL645608.1	0	0	0	0	0	0	0	0	0	0
AL645728.1	0	0.393181269662263	0	0	0	0	0	0	0	0
AL645730.1	0	0	0	0	0	0	0	0	0	0
AL645922.1	0	0	0	0	0	0	0	0	0	0
AL645937.1	0	0	0	0	0	0	0	0	0	0
AL645941.1	0	0	0	0	0	0	0	0	0	0
AL645944.1	0	0	0	0	0	0	0	0	0	0
AL662791.1	0	0	0	0	0	0	0	0	0	0
AL662797.1	0	0	0	0	0	0	0	0	0	0
AL669914.1	0	0	0	0	0	0	0	0	0	0
AL671883.1	0	0	0	0	0	0	0	0	0	0
AL691477.1	0	0	0	0	0	0	0	0	0	0
AL713899.1	0	0	0	0	0	0	0	0	0	0
AL713999.1	0	0	0	0	0	0	0	0	0	0
AL772307.1	0	0	0	0	0	0	0	0	0	0
AL845472.1	0	0.295735767671039	0.203793070089857	0	0	0.577715803055117	0	0	0	0
AL928654.1	0	0	0	0	0	0	0	0	0	0
AL928970.1	0	0	0	0	0	0	0	0	0	0
ALAD	26.190118662926	20.7315856563132	20.7214897917878	24.0524388915857	18.1259615207988	29.1883753761962	8.9094998146218	24.2759978751043	22.3477174079086	5.79002681756291
ALAS1	219.216151114382	43.338467464496	61.4862818151431	31.2669059723689	63.2268385689464	76.123852706901	25.3910475334504	78.8938022426334	76.7321566756169	30.6445453832877
ALAS2	1.38140314815983	33.839135409257	66.5360977960887	0	26.5157246092334	86.376273760738	23.1785604511769	57.4943769899475	18.7777596197376	0
ALB	0	5.11456521314382	0.185498617863779	0	0.435406974256047	3.68098081334535	0	4.8023137737625	0.700198082585304	0
ALCAM	45.2185069847762	83.1083006510766	52.0397910407851	41.4191775730922	57.1555098122365	51.268716590053	54.2887889579656	53.1158666419959	70.6090124118802	65.5213320692812
ALDH16A1	17.3767812788811	8.65418620718592	10.6790854995812	72.3553950694208	8.35540512150667	22.0169015830689	4.431078657992	2.56463259312317	6.80560799249343	2.67394227931843
ALDH18A1	36.7101179890978	33.9064715978341	21.1640648407364	21.094140342093	18.6784842903983	40.7974324288364	10.8189518284253	32.5614869077838	61.992770223721	6.52871567959152
ALDH1A1	66.909720709799	82.602123879898	88.2956438763753	62.8200582670202	82.4089465347505	167.079682085746	42.9596196370253	123.492658204683	47.3708657731021	86.4135290126215
ALDH1A2	6.19338426827125	4.43210647164139	1.72287519054925	0	5.08560560599718	2.88601991980247	0.834019111665859	12.45407298396	3.84286145903191	5.53619344234096
ALDH1A3	9.22259438622815	10.3870605709839	3.81748158434864	7.4313845872472	15.9608689286471	11.8364059705604	4.44672101626608	7.9416600358823	6.75458187821044	20.7003730230797
ALDH1B1	20.5026463653512	20.1487425619803	14.4971603497704	12.7194214863535	14.6975812466977	27.7837374851377	6.52365093407934	25.6752880959022	13.1024875081659	6.56118122114868
ALDH1L1	0.0824892720035931	0.404134831871348	0.278491434316201	1.44568395467342	1.05315437892606	2.10525840483212	0	2.05993564232945	1.22641900156441	0.298296409952165
ALDH1L1-AS1	0	0	0	0	0	0	0	0	0	0
ALDH1L1-AS2	0.204021085446116	0	0.229598036757079	0	0	0	0	0	0.866659315061392	0
ALDH1L2	45.396228171153	15.955712588182	12.0678643653547	2.08819323569808	17.1005060973782	40.2919801984114	3.92704132126792	4.46315772584347	17.7147975871181	6.89390561173764
ALDH2	37.6332975841039	25.3621935874305	43.2021187090211	37.2080361568749	36.362430777794	17.4427035458671	24.050553281656	67.3004116757409	33.3560885408078	19.7718088597565
ALDH3A1	0.14583456649217	2.85791480898398	1.96940409868166	1.2779279516814	4.10900829615953	1.86096591329668	0	1.21393491179394	0	2.10945867625791
ALDH3A2	18.1125371070777	23.49470308201	16.8130279789774	10.0208689906226	12.1477532868809	14.7104433251348	3.315866538635	11.5150012750397	20.0576995325043	10.4050208438653
ALDH3B1	14.6806503476217	17.702236026178	25.3579354185217	38.8925202270246	18.2620566891748	22.0556478551512	10.7409854912977	12.7886375766472	22.4792539275145	1.85190478717058
ALDH3B2	0	0.285497002298811	0.393474966238408	1.5319334147204	1.07750327673441	0	0	0	0	0
ALDH4A1	0.311424255978323	4.32293712594249	2.97895866854092	4.09345093333189	3.15338386191882	2.98051726807455	3.73241922935486	1.2961562742117	1.98434440089497	2.25233500730401
ALDH5A1	2.52517845528843	6.10936201380291	6.52548982788469	1.63909528580138	3.62332718491758	4.47545837508136	5.04404331772581	3.8925414155258	5.56198357845254	2.70563279197227
ALDH6A1	16.6735484023881	20.7329273219842	18.6685675765583	7.41664860314349	11.1783996458583	13.7705071984432	10.1437792883993	17.6131382368187	16.8979111349085	11.0183069019386
ALDH7A1	3.91469016736757	5.15564811006283	7.38979109306966	5.53288444414478	6.42117127988067	6.44575265090054	2.83775538147891	4.99303071177856	6.03478190023211	2.28326469424142
ALDH7A1P1	0.737829678873626	0	0.415163573314171	6.46549849526481	1.62413712619319	1.17691223283831	0	3.07086731111344	1.56710999435759	0
ALDH7A1P2	0	0	0	0	0	0	0	3.79037003859654	0	0
ALDH7A1P3	0	0	0	0	0	0	0	0	0	0
ALDH7A1P4	0	0	0	0	0	0	0	0	0	0
ALDH8A1	1.18729135519237	2.26209923619895	2.00420287649252	1.73401140539555	1.04540330907802	0.631282873667295	0	0	0	0
ALDH9A1	52.9986091733847	33.5036083108823	49.4457556765086	20.9737800340649	51.6325368535537	62.1764013407766	27.6614237687013	47.6741010265678	32.6804966628652	42.039955468857
ALDOA	310.614829445156	279.559276057478	228.548685583601	437.467211715258	294.432604519416	447.635447974425	220.38916907895	341.792584342246	468.053068040542	194.417275511638
ALDOAP1	0	0	0.590394951661061	0	0	0	0	0	0	0
ALDOAP2	0	0	0	0	0	0	0	0	0	0
ALDOB	0	0.709720391216692	0	0	0.255102685907189	0.462143046347626	0	0	0	0
ALDOC	8.22770484554063	5.65747505321075	3.89859576043261	5.69196546319351	9.15088103321591	16.5777009458603	2.59497447186387	6.30809286285572	19.3146906770114	1.56594194994797
ALG1	3.10535058673751	2.83992076303825	4.05379463624601	4.35388060322467	4.92163846476773	8.32161992351499	1.48870488041037	0.516982164280354	2.11059048658043	4.49180800929506
ALG10	4.5760540840375	1.31877601490241	2.42340126755116	1.1793918602143	2.60712273764834	0.858737007587401	0	1.68049961492274	2.28689159576409	0.973403230191358
ALG10B	3.41598494601627	4.01985764073513	2.48744122820994	1.7608117237948	2.78659690017076	3.84623866322501	2.10723544339843	2.71803671358943	2.77411041726349	2.17991137320879
ALG11	5.04780492434092	3.84695318934003	4.43629311008426	1.685074667331	4.91018457797829	3.37406851111058	2.30468320996547	4.20182044146017	5.51379205852217	3.82460422525544
ALG12	6.68469536172007	7.27776317117064	5.25396122836538	3.7191779336739	3.08305715110647	5.07750408895252	0	8.39072722052543	9.0145576786123	2.30219908438879
